identifier,aaa,bbbb,cccc,dddd,title,creator,subjects,description,publisher,contributor,date,resource_type,format,language,source,relation,coverage,rights,card_url,image_url
U426_nichibunken_0122_0003_0000,426,0122,0003,0000,,John Little Archibald,鼠；ネズミ，兵士；ヘイシ,鼠。後脚で座り、前脚をあげて、何かを説明しようとしている。後ろに座った兵士のような姿の人間の男が、その尻尾を掴んでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0003_0000.jpg
U426_nichibunken_0122_0004_0000,426,0122,0004,0000,,John Little Archibald,猫；ネコ,猫の群れ。野原で猫たちが戯れている。中央に、他の猫たちよりも体が大きい、背が黒い猫が座っている。画面左の2匹は後脚で立ち上がっている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0004_0000.jpg
U426_nichibunken_0122_0005_0000,426,0122,0005,0000,,John Little Archibald,猫；ネコ，柳；ヤナギ,黒猫。柳のような木の股に、後脚で立ち、下の様子をうかがっている。木の根元には兵士のような姿の人間が2人座っている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0005_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0005_0000.jpg
U426_nichibunken_0122_0006_0000,426,0122,0006,0000,,John Little Archibald,猫；ネコ，鎖；クサリ,黒猫。後脚で座り、前脚を兵士のような姿の人間に掴まれている。人間は鎖を持っており、それで猫を捕まえに来たようである。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0006_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0006_0000.jpg
U426_nichibunken_0122_0007_0000,426,0122,0007,0000,,John Little Archibald,猫；ネコ，鎖；クサリ,黒猫。首に長い鎖をつけられ、兵士のような姿の人間に引っ張られている。4本脚を踏ん張り、引きずられないように抵抗している。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0007_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0007_0000.jpg
U426_nichibunken_0122_0008_0000,426,0122,0008,0000,,John Little Archibald,猫；ネコ，鎖；クサリ,黒猫。首に鎖をつけられ、その先を兵士のような姿の人間が握っている。ネコは座り、兵士の逆を向いて抵抗しているように見える。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0008_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0008_0000.jpg
U426_nichibunken_0122_0009_0000,426,0122,0009,0000,,John Little Archibald,鼠；ネズミ，籠；カゴ，穀物；コクモツ，縄；ナワ，城壁；ジョウヘキ,鼠の群れ。城壁の上に、穀物が盛られた籠を運びあげようとしている。壁の下にいる鼠は上から下ろされた縄を登っている。壁の上にいる鼠は縄を引っ張り上げたり、下の様子をうかがったりしている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0009_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0009_0000.jpg
U426_nichibunken_0122_0010_0000,426,0122,0010,0000,,John Little Archibald,鼠；ネズミ，閻魔；エンマ,鼠が兵士のような人間たちに囲まれて、棒のようなもので打たれている。その様子を、閻魔が眺めている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0010_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0010_0000.jpg
U426_nichibunken_0122_0010_0001,426,0122,0010,0001,,John Little Archibald,鼠；ネズミ，兵士；ヘイシ,鼠。兵士のような姿の人間に囲まれて、打たれている。前脚を地につけてうずくまっている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0010_0001,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0010_0001.jpg
U426_nichibunken_0122_0010_0002,426,0122,0010,0002,,John Little Archibald,人頭杖；ニンズジョウ，檀拏幢；ダンダトウ，蓮；ハス，閻魔；エンマ，男；オトコ，女；オンナ,人頭杖。宙に浮いている。杖の柄に男と女の頭部が載っている。いずれも中国風の髪型をしており、男は目玉を大きく見開いている。女は目を閉じて、うつむいている。男女の頭部の下に、蓮のような花が咲いており、茎が下に伸びて、その先は宙に消えている。杖の下に、閻魔が立っている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0010_0002,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0010_0002.jpg
U426_nichibunken_0122_0011_0000,426,0122,0011,0000,,John Little Archibald,猫；ネコ，魚；サカナ，皿；サラ，団扇；ウチワ,猫の群れ。魚が盛られた皿を囲み、魚を食べている。皿のすぐそばに、他の猫より大きな黒猫が座り、前脚で赤い魚を持ち上げている。他の猫たちも銘々に魚を食べており、地面に魚の骨が散かっている。1匹は団扇を持ち上げ、はしゃぐような仕草をしている。別の1匹は後脚で座り、スプーンでコップの中の液体を飲んでいる。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0011_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0011_0000.jpg
U426_nichibunken_0122_0012_0000,426,0122,0012,0000,,John Little Archibald,猫；ネコ,黒猫。赤いちゃんちゃんこを着て、後脚で立ち上がっている。,所蔵者：国際日本文化研究センター,,2006,画像,,英語,親書誌： U426_nichibunken_0122 ：The rat's plaint,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0122_0012_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0122_0012_0000.jpg
U426_nichibunken_0131_0001_0000,426,0131,0001,0000,大ひひ；オオヒヒ,一英齋芳艶（歌川芳艶）,狒々；ヒヒ,全身を白く長い毛が覆っており、顔は赤く、目玉は丸い。木の枝に逆さまにぶら下がり、口に気絶した人間を咥えている。,所蔵者：国際日本文化研究センター,,2009,画像,,日本語,親書誌： U426_nichibunken_0131 ：木曾山中樋口兼光大玃退治；キソサンチュウヒグチカネミツオオサルタイジ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0131_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0131_0001_0000.jpg
U426_nichibunken_0133_0001_0000,426,0133,0001,0000,,一英齋芳艶（歌川芳艶）,大蛇；ダイジャ,大蛇。体が非常に長く、2本の大木に跨って絡まっている。鱗は茶色く、蛇腹は赤みがかっている。目玉は大きい。大きく開いた口には鋭い牙が並んでいる。自身の体を昇って走ってきた黒犬に対して、喉の奥から霧のようなものを吹きつけている。蛇ののど元あたりにかかった枝に、盗賊袴垂保輔が両手で印を結んで座っている。彼が大蛇を操っているようである。,所蔵者：国際日本文化研究センター,,2009,画像,,日本語,親書誌： U426_nichibunken_0133 ：破奇術頼光袴垂為搦；キジュツヲヤブッテヨリミツハカマダレヲカラメントス,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0133_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0133_0001_0000.jpg
U426_nichibunken_0135_0001_0000,426,0135,0001,0000,,,山姥；ヤマンバ，女；オンナ,山姥。坂田金時の母。髪を足元まで伸ばし、額に帯を巻いている。右手に栗のような実をつけた木の枝を持ち、源頼光と坂田金時がいる方を眺めている。,所蔵者：国際日本文化研究センター,,2009,画像,,日本語,親書誌： U426_nichibunken_0135 ：源頼光公；ミナモトヨリミツコウ,,；足柄山,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0135_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0135_0001_0000.jpg
U426_nichibunken_0140_0001_0000,426,0140,0001,0000,,一勇齋國芳（歌川國芳）,大蛸；オオダコ，蛸；タコ,大蛸。全身が赤く、薄黒い斑のような模様が入っている。身をくねらせて、女に迫っている。,所蔵者：国際日本文化研究センター,,2009,画像,,日本語,親書誌： U426_nichibunken_0140 ：源氏雲浮世画合玉葛玉取蜑；ゲンジグモウキヨエアワセタマカズラタマトリアマ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0140_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0140_0001_0000.jpg
U426_nichibunken_0141_0001_0000,426,0141,0001,0000,土蜘の精；ツチグモノセイ,豊國（歌川國芳）,土蜘蛛；ツチグモ，蜘蛛；クモ，女；オンナ,土蜘蛛の精。髪を結って、大きな簪を挿し、菊の模様の着物を着て、鶴亀模様の帯を締めている。矢羽模様の傘を差しており、その上に黒い蜘蛛が乗っている。蜘蛛の体は丸く、脚は6本で、爪が鋭い。目玉は黄色く、開いた口に歯が並んでいる。,所蔵者：国際日本文化研究センター,,2009,画像,,日本語,親書誌： U426_nichibunken_0141 ：小栗判官車街道；オグリホウガンクルマカイドウ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0141_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0141_0001_0000.jpg
U426_nichibunken_0149_0001_0000,426,0149,0001,0000,,,ろくろ首；ロクロクビ，入道；ニュウドウ,葛籠から飛び出した首の長い化物。肌は緑色で、頭は禿げている。目玉が大きく、大きな前歯をむき出しにしている。首が蛇腹のようになっており、胴体より下は見えない。葛籠の蓋の上にひっくり返った老婆を脅している。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0149 ：〔舌切雀之図；シタキリスズメノズ〕,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0149_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0149_0001_0000.jpg
U426_nichibunken_0149_0002_0000,426,0149,0002,0000,,,一つ目；ヒトツメ，子供；コドモ，舌；シタ,一つ目小僧。大きな丸い目玉が一つだけ額についている。長い舌を出している。体は裸である。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0149 ：〔舌切雀之図；シタキリスズメノズ〕,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0149_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0149_0002_0000.jpg
U426_nichibunken_0149_0003_0000,426,0149,0003,0000,,,琵琶；ビワ,弦楽器を奏でる化物。頭巾をかぶっているのか、頭が尖っている。目玉は丸く、口を開けているようである。琵琶のような弦楽器を演奏している。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0149 ：〔舌切雀之図；シタキリスズメノズ〕,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0149_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0149_0003_0000.jpg
U426_nichibunken_0149_0004_0000,426,0149,0004,0000,,,女官；ニョカン，女；オンナ，お歯黒；オハグロ,女官装束の化物。長い髪を垂らし、白い衣に、赤い袴をつけている。口を開けて、お歯黒にした歯を見せ、笑っている。開いた扇子を腕に抱えている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0149 ：〔舌切雀之図；シタキリスズメノズ〕,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0149_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0149_0004_0000.jpg
U426_nichibunken_0149_0005_0000,426,0149,0005,0000,,,灰色；ハイイロ，細い；ホソイ,灰色の化物。全身が灰色で、頭も体も細長く、何も身につけていない。丸い目玉が顔の側面につき、鼻はなく、口を縦長に開いている。上に乗った化物の腕が、口の中から出ている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0149 ：〔舌切雀之図；シタキリスズメノズ〕,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0149_0005_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0149_0005_0000.jpg
U426_nichibunken_0149_0006_0000,426,0149,0006,0000,,,子供；コドモ，提灯；チョウチン,提灯を持った小柄な化物。顔を上に向けており、開いた口から大きな歯が覗いている。何も身につけておらず、灰色の化物の頭にしがみついている。提灯を持った左手を、灰色の化物の口から出している。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0149 ：〔舌切雀之図；シタキリスズメノズ〕,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0149_0006_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0149_0006_0000.jpg
U426_nichibunken_0152_0001_0000,426,0152,0001,0000,,,清姫；キヨヒメ,髪を逆立てて、安珍を追いかける清姫。赤い着物の胸元がはだけて、片足の草鞋が脱げている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,；野嶋村,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0001_0000.jpg
U426_nichibunken_0152_0002_0000,426,0152,0002,0000,,,清姫；キヨヒメ，切目川；キリメガワ,切目川を渡る清姫。長い髪は逆立ち、赤い着物ははだけている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,；切目川,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0002_0000.jpg
U426_nichibunken_0152_0003_0000,426,0152,0003,0000,,,清姫；キヨヒメ,安珍を追いかける清姫。髪を逆立てて、右腕を前に伸ばしている。足元は足袋で、履き物は両脚とも脱げている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0003_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0003_0000.jpg
U426_nichibunken_0152_0004_0000,426,0152,0004,0000,,,清姫；キヨヒメ，炎；ホノオ,炎を吐く清姫。髪を逆立てて、両腕をあげ、安珍を追っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0004_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0004_0000.jpg
U426_nichibunken_0152_0005_0000,426,0152,0005,0000,,,清姫；キヨヒメ，腰掛石；コシカケイシ,腰を下ろす清姫。長い髪が真上に逆立ち、赤い着物の胸元がはだけている。両脚をひらいて、石の上にどっしりと座っている。詞書に「上野村腰掛石」とある。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,；上野村腰掛石,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0005_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0005_0000.jpg
U426_nichibunken_0152_0006_0000,426,0152,0006,0000,,,清姫；キヨヒメ，蛇；ヘビ，炎；ホノオ,蛇に変化しつつある清姫。長い髪は逆立ち、額に長い角が2本生えている。目は赤くなり、口から炎をあげている。首が伸び、蛇腹のようになっている。右腕を差しのばして、安珍を追いかけている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0006_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0006_0000.jpg
U426_nichibunken_0152_0007_0000,426,0152,0007,0000,,,清姫；キヨヒメ，蛇；ヘビ，炎；ホノオ，天田川；アマタガワ,上半身が蛇に化した清姫。髪は逆立ち、額に長い角を2本生やしている。目は赤く、首は伸びて、蛇腹のようになっている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,；天田川,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0007_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0007_0000.jpg
U426_nichibunken_0152_0008_0000,426,0152,0008,0000,,,清姫；キヨヒメ，大蛇；ダイジャ，天田川；アマタガワ,大蛇と化して天田川を渡る清姫。鱗は緑色で、蛇腹は赤く、額に長い角を2本生やしている。尾は剣のようになっている。岸辺には着ていた赤い衣が残されている。詞書に「女の一念はかゝるおそろしきものかわ」とある。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,；天田川,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0008_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0008_0000.jpg
U426_nichibunken_0152_0009_0000,426,0152,0009,0000,,,大蛇；ダイジャ，炎；ホノオ，清姫；キヨヒメ,大蛇と化した清姫。鱗は緑色で、蛇腹は赤く、額に長い角を生やしている。尾は剣のようである。口から炎を吹きだし、体の周りにも炎がたなびいている。全身をくねらせて、安珍を追っている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,；道成寺,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0009_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0009_0000.jpg
U426_nichibunken_0152_0010_0000,426,0152,0010,0000,,,大蛇；ダイジャ，炎；ホノオ，清姫；キヨヒメ，鐘；カネ,大蛇と化した清姫。鱗は緑色で、蛇腹は赤く、額に長い角を生やしている。尾は剣のようである。鐘に巻き付いて、全身から炎をあげて、鐘に隠れた安珍を焼き殺そうとしている。詞書に「此かねのうちに安珍のありしよな焦熱大しやうねつの一念のほのほをもつてかねも安珍もとかして湯となさん」とある。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,；道成寺,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0010_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0010_0000.jpg
U426_nichibunken_0152_0011_0000,426,0152,0011,0000,,,蛇；ヘビ，清姫；キヨヒメ，安珍；アンチン,小蛇となった清姫と安珍。障子の隙間から頭部と尾を差し出し、眠っている道成寺の上人の様子をうかがっている。詞書に「あるよ道成寺上人夢中に清姫安珍小蛇となり来つて云我々たかひのもうしうにてならくへ落うかむ事なしあわれ上人の大徳をもつてとむらいをなしうかへてたひ給へと愁訴をなす」とある。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0152 ：道成寺縁起；ドウジョウジエンギ,,；道成寺,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0152_0011_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0152_0011_0000.jpg
U426_nichibunken_0157_0001_0000,426,0157,0001,0000,,,魚；サカナ，恵比寿；エビス，鯰；ナマズ,赤い魚が恵比寿天の後ろで、鯰たちを率いている。片手で棒を持ち、青い着物をまとって、腰に脇差しを差している。袖から伸びた腕は人間のものである。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0157 ：恵比寿天申訳之記；エビステンモウシワケノキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0157_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0157_0001_0000.jpg
U426_nichibunken_0157_0002_0000,426,0157,0002,0000,,,鯰；ナマズ，恵比寿；エビス，魚；サカナ，女；オンナ，子供；コドモ,恵比寿天と赤い魚に従った鯰たちが、両手をついて、頭を下げている。鯰は皆青い着物を身につけており、袖から出た手は人間のものである。大きさは様々で、帯を締めた女と思しき鯰、赤い柄の袖無し羽織を着た子供と思しき鯰もいる。平伏しているが、みな薄ら笑いの表情である。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0157 ：恵比寿天申訳之記；エビステンモウシワケノキ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0157_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0157_0002_0000.jpg
U426_nichibunken_0158_0001_0000,426,0158,0001,0000,,,鯰；ナマズ，医者；イシャ，職人；ショクニン，瓢箪；ヒョウタン,職人たちの見舞いを受ける鯰。鉢巻きを締め、座布団の上に座って枕にもたれている。背後に立てられた屏風には瓢箪が描かれている。医者が鯰のひげを手にして、診断している。職人たちは見舞いの品を持って、地震で儲けた礼を、鯰に述べている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0158 ：（鯰の見舞い；ナマズノミマイ）,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0158_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0158_0001_0000.jpg
U426_nichibunken_0159_0001_0000,426,0159,0001,0000,,,鯰；ナマズ，三味線；シャミセン，木魚；モクギョ,2体の鯰がすちゃらか節を演奏している。向かって左の鯰は三味線を奏でて、歌をうたっている。右の鯰は木魚を打っている。その脇には「鹿島町」と町名の入った防火用水桶が置かれている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0159 ：地震の寿ちゃらか；ジシンノスチャラカ,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0159_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0159_0001_0000.jpg
U426_nichibunken_0160_0001_0000,426,0160,0001,0000,,,鯰；ナマズ,鯰が2人の男に殴りかかられている。鯰は波の模様が入った墨色の着物を着て座り、片手をあげて、男たちを制止しようとしている。向かって右側の男は、黒い着物に紺色の羽織をまとい、算盤を振り上げている。足元に帳箪笥と地代受帳が置かれている。左側の男は鉢巻きを締め、黒い前掛けをつけて、箒を振り上げている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0160 ：（地震小咄；ジシンコバナシ）,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0160_0001_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0160_0001_0000.jpg
U426_nichibunken_0160_0002_0000,426,0160,0002,0000,,,鯰；ナマズ，料理人；リョウリニン，芸者；ゲイシャ,鯰が料理人と芸者に襲われ、逃げている。鯰は波の模様が入った墨色の着物を着て、片手で頭を覆い走っている。料理人は鉢巻きを締め、黒い前掛けをつけて、右手で刃渡りの長い包丁を振り上げ、左手に菜箸をつかんでいる。芸者は燭台を振り上げて、鯰に殴りかかろうとしている。,所蔵者：国際日本文化研究センター,,2010,画像,,日本語,親書誌： U426_nichibunken_0160 ：（地震小咄；ジシンコバナシ）,,,所蔵者：国際日本文化研究センター,https://www.nichibun.ac.jp/cgi-bin/YoukaiGazou/card.cgi?identifier=U426_nichibunken_0160_0002_0000,https://www.nichibun.ac.jp/YoukaiGazou/image/U426_nichibunken_0160_0002_0000.jpg
